Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
3413,59.9,15.9,9.0,84.8,11.8
3414,57.1,15.6,8.9,81.6,12.3
3415,55.9,15.7,8.9,80.5,12.4
3416,55.7,15.7,8.1,79.5,12.6
3417,54.4,15.6,9.1,79.1,12.6
3418,55.7,15.7,8.9,80.3,12.5
3419,54.7,15.7,9.0,79.4,12.6
3420,56.0,15.6,8.9,80.5,12.4
3421,56.1,15.7,8.9,80.7,12.4
3422,52.9,15.6,8.2,76.8,13.0
3423,54.7,15.7,8.3,78.7,12.7
3424,55.2,15.7,8.2,79.1,12.6
3425,54.7,15.8,9.1,79.6,12.6
3426,54.9,15.6,8.1,78.6,12.7
3427,55.6,15.9,9.1,80.5,12.4
3428,57.7,15.6,8.1,81.5,12.3
3429,55.3,15.8,9.1,80.3,12.5
3430,55.7,15.7,9.8,81.1,12.3
3431,57.0,15.7,8.0,80.8,12.4
3432,55.6,15.7,9.1,80.4,12.4
3433,56.2,15.8,8.1,80.1,12.5
3434,55.1,15.6,8.2,79.0,12.7
3435,56.1,15.8,8.2,80.1,12.5
3436,55.1,15.7,8.3,79.0,12.7
3437,55.4,15.9,9.2,80.4,12.4
3438,58.9,15.7,8.9,83.5,12.0
3439,55.3,15.8,8.2,79.3,12.6
3440,56.5,15.7,8.3,80.4,12.4
3441,55.6,15.9,9.1,80.5,12.4
3442,55.9,15.6,8.1,79.6,12.6
3443,54.9,15.8,9.1,79.8,12.5
3444,55.7,15.5,9.0,80.2,12.5
3445,54.6,15.7,8.2,78.4,12.7
3446,55.7,15.6,8.2,79.6,12.6
3447,54.9,15.7,9.2,79.8,12.5
3448,55.7,15.7,8.9,80.2,12.5
3449,54.7,15.5,8.1,78.3,12.8
3450,55.7,15.7,8.2,79.6,12.6
3451,57.5,15.6,9.1,82.2,12.2
3452,56.4,15.5,9.0,81.0,12.4
3453,56.7,15.6,8.9,81.2,12.3
3454,56.2,15.6,9.0,80.8,12.4
3455,55.9,15.6,8.2,79.7,12.6
3456,55.2,15.7,9.3,80.1,12.5
3457,56.6,15.8,9.1,81.5,12.3
3458,56.3,15.6,8.1,80.0,12.5
3459,54.7,15.8,9.1,79.6,12.6
3460,56.6,15.7,8.1,80.3,12.5
3461,55.1,15.6,8.3,79.0,12.7
3462,56.3,15.6,8.2,80.1,12.5
3463,52.2,15.6,9.0,76.9,13.0
3464,56.1,15.7,8.9,80.6,12.4
3465,56.6,15.8,8.1,80.4,12.4
3466,55.0,15.6,9.0,79.7,12.6
3467,55.7,15.8,8.0,79.5,12.6
3468,55.6,15.7,9.6,80.9,12.4
3469,55.7,15.9,9.0,80.5,12.4
3470,56.1,15.6,9.0,80.7,12.4
3471,55.4,15.8,8.9,80.1,12.5
3472,55.7,15.7,8.1,79.5,12.6
3473,55.1,15.8,8.3,79.2,12.6
3474,55.9,15.8,8.3,79.9,12.5
3475,56.2,15.8,8.3,80.3,12.5
3476,56.5,15.6,8.2,80.4,12.4
3477,55.9,15.6,9.0,80.5,12.4
3478,52.1,15.7,8.8,76.6,13.1
3479,56.1,15.6,8.0,79.7,12.5
3480,54.4,15.6,8.3,78.2,12.8
3481,54.7,15.7,9.0,79.4,12.6
3482,56.2,15.6,8.1,80.0,12.5
3483,54.7,15.6,8.2,78.6,12.7
3484,54.2,15.7,9.0,78.9,12.7
3485,55.0,15.6,8.9,79.5,12.6
3486,55.8,15.6,9.0,80.3,12.4
3487,56.2,15.7,8.9,80.8,12.4
3488,56.2,15.6,8.9,80.7,12.4
3489,54.2,15.9,8.9,79.0,12.7
3490,54.5,15.6,8.9,79.0,12.7
3491,56.1,15.8,8.1,79.9,12.5
3492,54.5,15.7,9.1,79.3,12.6
3493,55.0,15.8,8.2,79.0,12.7
3494,54.3,15.7,9.1,79.0,12.7
3495,55.6,15.9,9.0,80.5,12.4
3496,53.8,15.7,8.1,77.6,12.9
3497,54.2,15.8,9.1,79.1,12.6
3498,55.6,15.6,8.9,80.1,12.5
3499,54.7,15.9,9.0,79.5,12.6
3500,53.8,15.7,9.0,78.5,12.7
