Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
4356,23.8,9.5,5.2,38.6,25.9
4357,21.4,9.5,5.2,36.2,27.7
4358,21.5,9.5,5.3,36.3,27.6
4359,23.5,9.5,5.2,38.2,26.2
4360,20.6,9.5,5.2,35.3,28.3
4361,25.0,9.5,5.2,39.7,25.2
4362,21.6,9.4,5.2,36.2,27.6
4363,21.4,9.4,5.2,36.0,27.8
4364,20.4,9.5,5.2,35.1,28.5
4365,23.7,9.5,5.3,38.4,26.0
4366,24.8,9.5,5.2,39.5,25.3
4367,21.6,9.5,5.3,36.3,27.5
4368,24.1,9.5,5.3,38.9,25.7
4369,23.8,9.8,5.3,38.9,25.7
4370,25.2,9.5,5.3,39.9,25.0
4371,21.7,9.5,5.2,36.3,27.5
4372,24.4,9.5,5.4,39.3,25.4
